"","at_least_2_kids_in_2013","t0_ritual_scale","t1_ritual_scale","t0_ritual_1aweek","t1_ritual_1aweek","t0_faith_scale","t1_faith_scale","t0_faith_full","t1_faith_full","t0_age","t0_parent_income","t0_female","t0_religion_cat","t0_parent_education","t0_race","at_least_2_kid_in_2013","kids_2005","kids_2013","wave1","wave2","wave4","waves_1_2_4","caregiver1"
"1051",NA,3,NA,0,NA,3,NA,0,NA,16,1,1,"Catholic","Beyond high school","Hispanic",NA,NA,NA,1,0,0,0,"Parent"
"1052",NA,7,NA,1,NA,2,NA,0,NA,15,11,0,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"1053",NA,4,NA,0,NA,4,NA,0,NA,13,11,0,"Catholic","Less than 12th grade","Hispanic",NA,NA,NA,1,0,0,0,"Parent"
"1054",0,1,6,0,1,4,3,0,0,13,2,0,"Mormon","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1055",0,6,6,1,1,5,5,1,1,16,3,1,"Catholic","Beyond high school","Black",0,0,0,1,1,1,1,"Parent"
"1056",0,2,1,0,0,1,2,0,0,15,8,0,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1057",NA,1,1,0,0,3,1,0,0,14,5,0,"Not religious","Beyond high school","Black",NA,NA,NA,1,1,0,0,"Parent"
"1058",NA,2,2,0,0,3,2,0,0,15,1,1,"Conservative Protestant","Less than 12th grade","White",NA,NA,NA,1,1,0,0,"Parent"
"1059",0,7,5,1,0,3,3,0,0,17,8,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1060",NA,6,NA,1,NA,3,NA,0,NA,17,7,1,"Black Protestant","Beyond high school","Black",NA,NA,NA,1,0,0,0,"Step p."
"1061",NA,5,2,0,0,3,2,0,0,14,11,0,"Catholic","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1062",0,5,2,0,0,4,5,0,1,14,3,1,"Conservative Protestant","High school","White",0,0,0,1,1,1,1,"Parent"
"1063",NA,4,3,0,0,5,5,1,1,17,2,0,"Black Protestant","Less than 12th grade","Black",NA,NA,NA,1,1,0,0,"Parent"
"1064",NA,1,NA,0,NA,2,NA,0,NA,15,5,0,"Catholic","High school","Hispanic",NA,NA,NA,1,0,0,0,"Parent"
"1065",0,3,5,0,0,5,4,1,0,16,4,1,"Black Protestant","Beyond high school","Black",0,0,0,1,1,1,1,"Parent"
"1066",0,2,1,0,0,3,2,0,0,14,10,0,"Catholic","Beyond high school","Hispanic",0,0,0,1,1,1,1,"Parent"
"1067",0,6,4,1,0,3,4,0,0,17,6,0,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1068",1,2,5,0,0,4,5,0,1,13,5,1,"Black Protestant","High school","Black",1,0,2,1,1,1,1,"Parent"
"1069",NA,1,NA,0,NA,3,NA,0,NA,17,3,1,"Not religious","Beyond high school","White",NA,NA,NA,1,0,0,0,"Step p."
"1070",0,2,6,0,1,4,5,0,1,16,3,1,"Mormon","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1071",NA,1,NA,0,NA,5,NA,1,NA,14,3,1,"Conservative Protestant","Less than 12th grade","White",NA,NA,NA,1,0,0,0,"Parent"
"1072",0,7,7,1,1,4,4,0,0,13,10,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Step p."
"1073",0,6,NA,1,NA,4,NA,0,NA,17,11,0,"Catholic","High school","White",0,0,0,1,0,1,0,"Parent"
"1074",0,7,6,1,1,4,4,0,0,17,8,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1075",NA,7,NA,1,NA,4,NA,0,NA,14,2,1,"Catholic","Less than 12th grade","Hispanic",NA,NA,NA,1,0,0,0,"Parent"
"1076",NA,6,NA,1,NA,3,NA,0,NA,15,6,1,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"1077",NA,1,NA,0,NA,3,NA,0,NA,17,7,1,"Not religious","High school","Hispanic",NA,NA,NA,1,0,0,0,"DK"
"1078",0,6,4,1,0,3,3,0,0,14,11,1,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1079",0,7,4,1,0,5,4,1,0,17,11,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1080",0,6,4,1,0,4,4,0,0,15,1,0,"Mormon","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1081",NA,6,1,1,0,4,4,0,0,16,5,0,"Catholic","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1082",0,7,NA,1,NA,4,NA,0,NA,14,4,1,"Black Protestant","Beyond high school","Black",0,0,0,1,0,1,0,"Adoptive p."
"1083",0,3,7,0,1,4,4,0,0,16,5,0,"Conservative Protestant","Beyond high school","Other",0,0,0,1,1,1,1,"Parent"
"1084",0,5,1,0,0,3,1,0,0,13,4,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1085",0,3,2,0,0,3,2,0,0,13,8,1,"Mainline Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1086",NA,2,6,0,1,4,4,0,0,13,2,0,"Catholic","Less than 12th grade","Hispanic",NA,NA,NA,1,1,0,0,"Parent"
"1087",NA,6,NA,1,NA,3,NA,0,NA,15,4,0,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"1088",0,2,1,0,0,5,5,1,1,15,4,1,"Conservative Protestant","High school","Black",0,1,1,1,1,1,1,"Parent"
"1089",0,6,2,1,0,4,1,0,0,14,7,0,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1090",0,7,7,1,1,4,4,0,0,14,9,0,"Black Protestant","Beyond high school","Black",0,0,0,1,1,1,1,"Parent"
"1091",0,2,2,0,0,4,3,0,0,13,11,1,"Mainline Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1092",0,5,5,0,0,5,4,1,0,14,3,1,"Catholic","Less than 12th grade","Hispanic",0,0,0,1,1,1,1,"Parent"
"1093",NA,2,NA,0,NA,4,NA,0,NA,15,NA,0,"Black Protestant","Beyond high school","Black",NA,NA,NA,1,0,0,0,"Parent"
"1094",0,1,NA,0,NA,4,NA,0,NA,16,2,0,"Not religious","High school","Black",0,0,0,1,0,1,0,"Parent"
"1095",0,3,5,0,0,4,4,0,0,14,7,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1096",NA,5,NA,0,NA,4,NA,0,NA,17,4,0,"Other religion","Less than 12th grade","White",NA,NA,NA,1,0,0,0,"Parent"
"1097",0,2,1,0,0,2,1,0,0,16,8,0,"Catholic","Beyond high school","White",0,0,1,1,1,1,1,"Parent"
"1098",1,4,2,0,0,4,3,0,0,14,8,1,"Conservative Protestant","Beyond high school","White",1,0,3,1,1,1,1,"Parent"
"1099",0,3,NA,0,NA,4,NA,0,NA,15,11,1,"Catholic","Beyond high school","Other",0,0,0,1,0,1,0,"Step p."
"1100",1,6,7,1,1,3,5,0,1,15,8,1,"Mainline Protestant","Beyond high school","White",1,0,2,1,1,1,1,"Parent"
"1101",NA,3,NA,0,NA,4,NA,0,NA,16,6,0,"Catholic","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"1102",NA,3,2,0,0,4,3,0,0,16,11,1,"Catholic","High school","White",NA,NA,NA,1,1,0,0,"Parent"
"1103",0,3,6,0,1,5,5,1,1,14,1,0,"Black Protestant","Beyond high school","Black",0,0,0,1,1,1,1,"Parent"
"1104",NA,6,2,1,0,4,3,0,0,17,4,0,"Conservative Protestant","High school","White",NA,NA,NA,1,1,0,0,"Parent"
"1105",0,2,1,0,0,3,2,0,0,14,9,1,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1106",NA,5,4,0,0,5,4,1,0,16,11,0,"Mainline Protestant","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1107",NA,5,7,0,1,5,5,1,1,14,3,1,"Black Protestant","High school","Black",NA,NA,NA,1,1,0,0,"Parent"
"1108",0,6,6,1,1,5,4,1,0,15,7,0,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1109",NA,5,2,0,0,3,3,0,0,14,6,0,"Catholic","Beyond high school","Black",NA,NA,NA,1,1,0,0,"Parent"
"1110",0,6,1,1,0,2,1,0,0,15,11,0,"Mainline Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1111",NA,6,4,1,0,4,3,0,0,17,NA,0,"Mainline Protestant","Beyond high school","White",NA,NA,NA,1,1,0,0,"Step p."
"1112",0,2,1,0,0,2,1,0,0,13,4,0,"Catholic","High school","White",0,0,1,1,1,1,1,"Parent"
"1113",NA,1,NA,0,NA,2,NA,0,NA,16,5,0,"Not religious","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"1114",0,2,2,0,0,3,1,0,0,14,NA,0,"Catholic","High school","White",0,0,0,1,1,1,1,"Parent"
"1115",NA,3,7,0,1,3,4,0,0,14,8,0,"Black Protestant","Beyond high school","Black",NA,NA,NA,1,1,0,0,"Parent"
"1116",0,2,2,0,0,2,3,0,0,17,9,1,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1117",0,1,2,0,0,2,1,0,0,16,3,0,"Not religious","High school","White",0,0,0,1,1,1,1,"Parent"
"1118",NA,6,NA,1,NA,3,NA,0,NA,17,10,0,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"1119",NA,2,NA,0,NA,4,NA,0,NA,17,2,0,"Mainline Protestant","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"1120",NA,3,7,0,1,5,5,1,1,16,6,0,"Black Protestant","Beyond high school","Black",NA,NA,NA,1,1,0,0,"Parent"
"1121",NA,7,5,1,0,4,5,0,1,17,8,0,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1122",0,2,5,0,0,1,1,0,0,15,11,0,"Not disclosed","Beyond high school","Other",0,0,0,1,1,1,1,"Parent"
"1123",NA,2,NA,0,NA,4,NA,0,NA,17,3,0,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"1124",0,1,NA,0,NA,1,NA,0,NA,17,10,1,"Not religious","Beyond high school","White",0,0,0,1,0,1,0,"Parent"
"1125",NA,1,NA,0,NA,2,NA,0,NA,16,4,0,"Not religious","High school","Hispanic",NA,NA,NA,1,0,0,0,"Parent"
"1126",0,7,1,1,0,3,4,0,0,13,2,1,"Black Protestant","Less than 12th grade","Black",0,0,0,1,1,1,1,"Parent"
"1127",NA,7,7,1,1,5,5,1,1,17,5,0,"Other religion","High school","Black",NA,NA,NA,1,1,0,0,"Parent"
"1128",NA,2,2,0,0,4,4,0,0,17,3,1,"Not disclosed","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1129",0,6,5,1,0,4,5,0,1,17,3,1,"Conservative Protestant","Less than 12th grade","White",0,0,0,1,1,1,1,"Parent"
"1130",0,1,5,0,0,3,3,0,0,16,1,1,"Not religious","Less than 12th grade","Hispanic",0,0,1,1,1,1,1,"Parent"
"1131",NA,1,NA,0,NA,1,NA,0,NA,17,NA,1,"Not religious","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"1132",NA,7,NA,1,NA,4,NA,0,NA,14,2,0,"Not disclosed","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"1133",NA,6,NA,1,NA,4,NA,0,NA,13,3,1,"Catholic","High school","Hispanic",NA,NA,NA,1,0,0,0,"Legal guardian"
"1134",0,1,1,0,0,3,2,0,0,14,4,1,"Mainline Protestant","High school","White",0,0,0,1,1,1,1,"Parent"
"1135",1,6,6,1,1,4,5,0,1,17,5,1,"Black Protestant","Beyond high school","Black",1,1,4,1,1,1,1,"Legal guardian"
"1136",0,7,NA,1,NA,3,NA,0,NA,15,7,0,"Other religion","Beyond high school","Other",0,0,0,1,0,1,0,"Parent"
"1137",NA,2,NA,0,NA,2,NA,0,NA,13,5,0,"Catholic","Beyond high school","Hispanic",NA,NA,NA,1,0,0,0,"Step p."
"1138",NA,3,NA,0,NA,5,NA,1,NA,16,4,0,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,0,0,0,"Adoptive p."
"1139",NA,6,3,1,0,5,3,1,0,13,8,1,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1140",NA,2,NA,0,NA,2,NA,0,NA,15,5,1,"Catholic","Beyond high school","Hispanic",NA,NA,NA,1,0,0,0,"Step p."
"1141",0,2,4,0,0,3,3,0,0,16,8,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1142",NA,3,2,0,0,4,5,0,1,17,2,1,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1143",0,5,1,0,0,3,2,0,0,15,3,0,"Catholic","Beyond high school","White",0,0,1,1,1,1,1,"Parent"
"1144",0,7,NA,1,NA,5,NA,1,NA,15,7,1,"Conservative Protestant","Beyond high school","White",0,0,0,1,0,1,0,"Parent"
"1145",NA,3,2,0,0,4,4,0,0,16,7,1,"Catholic","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1146",0,7,7,1,1,5,5,1,1,15,8,1,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1147",0,1,NA,0,NA,1,NA,0,NA,14,4,1,"Not religious","High school","White",0,0,0,1,0,1,0,"Parent"
"1148",NA,3,NA,0,NA,3,NA,0,NA,13,2,1,"Conservative Protestant","High school","White",NA,NA,NA,1,0,0,0,"Parent"
"1149",0,6,6,1,1,3,3,0,0,13,4,0,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1150",NA,6,NA,1,NA,5,NA,1,NA,13,4,1,"Black Protestant","High school","Black",NA,NA,NA,1,0,0,0,"Step p."
"1151",0,6,6,1,1,4,4,0,0,14,3,0,"Black Protestant","Beyond high school","Black",0,0,1,1,1,1,1,"Parent"
"1152",NA,2,2,0,0,3,3,0,0,14,7,1,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1153",0,5,3,0,0,4,3,0,0,16,5,1,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1154",NA,7,NA,1,NA,5,NA,1,NA,14,5,0,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"1155",0,2,2,0,0,2,1,0,0,15,6,1,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1156",0,7,6,1,1,5,5,1,1,17,2,1,"Conservative Protestant","High school","White",0,0,0,1,1,1,1,"Parent"
"1157",0,6,2,1,0,3,4,0,0,16,11,1,"Conservative Protestant","Beyond high school","Other",0,0,0,1,1,1,1,"Step p."
"1158",0,1,1,0,0,2,1,0,0,16,4,0,"Other religion","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1159",1,5,4,0,0,3,4,0,0,17,5,1,"Conservative Protestant","Beyond high school","White",1,0,2,1,1,1,1,"Parent"
"1160",NA,6,NA,1,NA,4,NA,0,NA,15,9,1,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"1161",NA,6,NA,1,NA,5,NA,1,NA,14,10,1,"Black Protestant","Beyond high school","Black",NA,NA,NA,1,0,0,0,"Parent"
"1162",0,5,4,0,0,3,4,0,0,14,11,0,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1163",NA,7,NA,1,NA,3,NA,0,NA,13,1,1,"Black Protestant","High school","Black",NA,NA,NA,1,0,0,0,"Parent"
"1164",0,5,2,0,0,4,4,0,0,15,3,0,"Catholic","High school","White",0,0,0,1,1,1,1,"Parent"
"1165",0,5,1,0,0,3,3,0,0,14,4,1,"Not disclosed","Beyond high school","Black",0,0,1,1,1,1,1,"Grandparent"
"1166",0,4,2,0,0,2,1,0,0,13,8,0,"Conservative Protestant","High school","White",0,0,0,1,1,1,1,"Parent"
"1167",NA,1,4,0,0,4,3,0,0,15,5,1,"Black Protestant","Beyond high school","Black",NA,NA,NA,1,1,0,0,"Parent"
"1168",0,2,1,0,0,3,2,0,0,17,6,0,"Catholic","High school","White",0,0,1,1,1,1,1,"Parent"
"1169",NA,5,NA,0,NA,3,NA,0,NA,13,4,0,"Black Protestant","High school","Black",NA,NA,NA,1,0,0,0,"Parent"
"1170",0,5,5,0,0,4,4,0,0,15,11,1,"Mainline Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1171",1,7,NA,1,NA,4,NA,0,NA,14,6,1,"Catholic","High school","White",1,0,2,1,0,1,0,"Parent"
"1172",NA,6,5,1,0,4,5,0,1,17,4,0,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1173",NA,5,NA,0,NA,3,NA,0,NA,17,8,0,"Catholic","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"1174",1,2,NA,0,NA,2,NA,0,NA,15,5,1,"Mainline Protestant","Beyond high school","White",1,0,2,1,0,1,0,"Parent"
"1175",NA,6,3,1,0,5,3,1,0,15,NA,1,"Catholic","High school","White",NA,NA,NA,1,1,0,0,"Adoptive p."
"1176",NA,4,1,0,0,4,5,0,1,13,11,0,"Catholic","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1177",0,1,1,0,0,1,2,0,0,13,2,0,"Not religious","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1178",0,5,NA,0,NA,3,NA,0,NA,14,5,0,"Mainline Protestant","Beyond high school","White",0,0,0,1,0,1,0,"Step p."
"1179",0,7,5,1,0,4,3,0,0,17,9,0,"Conservative Protestant","Beyond high school","Hispanic",0,0,0,1,1,1,1,"Parent"
"1180",0,1,1,0,0,1,1,0,0,13,8,0,"Not religious","Beyond high school","White",0,0,1,1,1,1,1,"Step p."
"1181",0,3,3,0,0,5,5,1,1,13,4,1,"Black Protestant","Beyond high school","Black",0,0,0,1,1,1,1,"Parent"
"1182",NA,6,5,1,0,1,4,0,0,13,8,0,"Conservative Protestant","High school","White",NA,NA,NA,1,1,0,0,"Parent"
"1183",NA,7,5,1,0,4,5,0,1,16,11,0,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1184",1,5,1,0,0,4,5,0,1,16,6,1,"Not disclosed","Beyond high school","Hispanic",1,0,2,1,1,1,1,"Parent"
"1185",0,5,6,0,1,4,3,0,0,15,6,1,"Conservative Protestant","High school","Other",0,0,0,1,1,1,1,"Parent"
"1186",1,7,NA,1,NA,4,NA,0,NA,15,3,1,"Black Protestant","Beyond high school","White",1,0,2,1,0,1,0,"Legal guardian"
"1187",0,7,7,1,1,5,5,1,1,17,3,1,"Conservative Protestant","High school","White",0,0,0,1,1,1,1,"Parent"
"1188",0,6,6,1,1,5,4,1,0,17,7,1,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1189",1,1,6,0,1,1,5,0,1,16,5,1,"Not religious","Beyond high school","White",1,0,2,1,1,1,1,"Parent"
"1190",NA,2,1,0,0,4,5,0,1,16,4,1,"Black Protestant","Beyond high school","Black",NA,NA,NA,1,1,0,0,"Parent"
"1191",0,5,2,0,0,2,2,0,0,17,7,1,"Catholic","Beyond high school","White",0,0,1,1,1,1,1,"Parent"
"1192",NA,7,5,1,0,4,5,0,1,15,2,1,"Black Protestant","Less than 12th grade","Black",NA,NA,NA,1,1,0,0,"Parent"
"1193",NA,4,NA,0,NA,3,NA,0,NA,17,3,1,"Black Protestant","Less than 12th grade","Black",NA,NA,NA,1,0,0,0,"Grandparent"
"1194",0,4,2,0,0,4,4,0,0,17,3,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1195",0,6,4,1,0,3,2,0,0,13,9,1,"Mainline Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1196",1,1,1,0,0,4,4,0,0,15,2,1,"Not religious","Beyond high school","Black",1,0,2,1,1,1,1,"Parent"
"1197",0,6,6,1,1,5,5,1,1,16,6,1,"Conservative Protestant","High school","White",0,0,0,1,1,1,1,"Parent"
"1198",0,6,6,1,1,4,5,0,1,14,3,0,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1199",1,7,7,1,1,5,5,1,1,15,NA,1,"Conservative Protestant","Beyond high school","White",1,0,2,1,1,1,1,"Parent"
"1200",0,1,5,0,0,3,4,0,0,16,7,0,"Not religious","Beyond high school","White",0,0,1,1,1,1,1,"Parent"
"1201",0,1,1,0,0,2,2,0,0,15,9,1,"Mainline Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1202",0,1,1,0,0,1,4,0,0,17,5,1,"Other religion","Beyond high school","Hispanic",0,0,0,1,1,1,1,"Parent"
"1203",0,7,7,1,1,5,5,1,1,14,6,1,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1204",NA,3,2,0,0,4,3,0,0,14,5,1,"Catholic","Beyond high school","Hispanic",NA,NA,NA,1,1,0,0,"Parent"
"1205",0,1,1,0,0,2,1,0,0,16,11,0,"Jewish","High school","White",0,0,0,1,1,1,1,"Parent"
"1206",0,3,NA,0,NA,3,NA,0,NA,16,2,1,"Catholic","High school","White",0,0,0,1,0,1,0,"Parent"
"1207",0,7,2,1,0,3,3,0,0,17,11,0,"Mainline Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1208",NA,7,6,1,1,4,5,0,1,15,5,1,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1209",0,4,4,0,0,5,3,1,0,15,7,1,"Catholic","High school","White",0,0,0,1,1,1,1,"Parent"
"1210",0,6,4,1,0,4,3,0,0,17,10,1,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1211",NA,3,NA,0,NA,3,NA,0,NA,13,4,0,"Black Protestant","Beyond high school","Black",NA,NA,NA,1,0,0,0,"Parent"
"1212",0,4,1,0,0,3,2,0,0,14,7,1,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1213",NA,2,NA,0,NA,3,NA,0,NA,14,1,0,"Not religious","Less than 12th grade","Hispanic",NA,NA,NA,1,0,0,0,"Parent"
"1214",NA,1,1,0,0,3,2,0,0,13,4,1,"Not religious","Less than 12th grade","White",NA,NA,NA,1,1,0,0,"Parent"
"1215",0,1,NA,0,NA,3,NA,0,NA,17,4,1,"Mainline Protestant","Beyond high school","Hispanic",0,1,1,1,0,1,0,"Parent"
"1216",0,3,NA,0,NA,5,NA,1,NA,13,3,1,"Mormon","High school","White",0,0,1,1,0,1,0,"Parent"
"1217",NA,3,2,0,0,3,3,0,0,17,2,0,"Black Protestant","Less than 12th grade","Black",NA,NA,NA,1,1,0,0,"Parent"
"1218",NA,1,2,0,0,3,3,0,0,17,4,0,"Not religious","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1219",0,6,6,1,1,4,5,0,1,14,11,0,"Black Protestant","Beyond high school","Black",0,0,0,1,1,1,1,"Parent"
"1220",0,7,7,1,1,5,5,1,1,16,6,1,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1221",NA,2,NA,0,NA,4,NA,0,NA,16,2,0,"Black Protestant","Less than 12th grade","Black",NA,NA,NA,1,0,0,0,"Grandparent"
"1222",0,6,6,1,1,3,3,0,0,13,11,1,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1223",0,6,2,1,0,3,2,0,0,15,8,1,"Mainline Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1224",1,6,6,1,1,4,3,0,0,16,7,1,"Conservative Protestant","High school","White",1,0,2,1,1,1,1,"Parent"
"1225",0,6,6,1,1,3,4,0,0,16,11,1,"Mainline Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1226",1,2,NA,0,NA,3,NA,0,NA,15,NA,0,"Black Protestant","Beyond high school","Black",1,0,2,1,0,1,0,"Legal guardian"
"1227",0,2,1,0,0,3,4,0,0,14,5,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1228",0,6,4,1,0,5,3,1,0,15,6,1,"Mainline Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1229",NA,7,NA,1,NA,5,NA,1,NA,15,6,0,"Black Protestant","Beyond high school","Black",NA,NA,NA,1,0,0,0,"Grandparent"
"1230",0,6,6,1,1,4,4,0,0,16,5,0,"Mormon","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1231",NA,1,NA,0,NA,3,NA,0,NA,14,5,0,"Catholic","Less than 12th grade","White",NA,NA,NA,1,0,0,0,"Parent"
"1232",NA,2,1,0,0,2,1,0,0,14,7,0,"Mormon","High school","White",NA,NA,NA,1,1,0,0,"Parent"
"1233",NA,2,NA,0,NA,4,NA,0,NA,16,4,1,"Conservative Protestant","High school","White",NA,NA,NA,1,0,0,0,"Parent"
"1234",0,2,1,0,0,4,1,0,0,14,5,1,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1235",1,6,6,1,1,5,5,1,1,16,8,0,"Mormon","Beyond high school","White",1,0,2,1,1,1,1,"Parent"
"1236",NA,1,NA,0,NA,3,NA,0,NA,15,5,0,"Not religious","High school","Black",NA,NA,NA,1,0,0,0,"Parent"
"1237",NA,4,1,0,0,3,3,0,0,17,9,1,"Mainline Protestant","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1238",1,6,5,1,0,5,5,1,1,16,NA,1,"Black Protestant","Beyond high school","Black",1,1,3,1,1,1,1,"Parent"
"1239",0,7,7,1,1,4,3,0,0,14,5,0,"Other religion","Beyond high school","Other",0,0,0,1,1,1,1,"Parent"
"1240",0,1,1,0,0,3,2,0,0,14,11,1,"Jewish","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1241",1,6,7,1,1,5,5,1,1,16,NA,1,"Jewish","Beyond high school","White",1,0,3,1,1,1,1,"Parent"
"1242",1,5,3,0,0,3,3,0,0,16,2,1,"Conservative Protestant","Less than 12th grade","White",1,1,2,1,1,1,1,"Step p."
"1243",NA,6,NA,1,NA,4,NA,0,NA,13,5,0,"Catholic","High school","White",NA,NA,NA,1,0,0,0,"Parent"
"1244",0,4,2,0,0,3,2,0,0,14,3,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"1245",NA,5,NA,0,NA,4,NA,0,NA,17,9,0,"Mainline Protestant","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"1246",NA,5,1,0,0,5,4,1,0,17,4,1,"Black Protestant","Beyond high school","Black",NA,NA,NA,1,1,0,0,"Legal guardian"
"1247",NA,6,NA,1,NA,3,NA,0,NA,16,7,0,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,0,0,0,"Step p."
"1248",0,3,2,0,0,3,2,0,0,16,5,0,"Conservative Protestant","High school","White",0,0,0,1,1,1,1,"Parent"
"1249",1,1,NA,0,NA,3,NA,0,NA,13,1,1,"Not religious","Less than 12th grade","Black",1,0,4,1,0,1,0,"Grandparent"
"1250",NA,1,1,0,0,3,3,0,0,16,5,0,"Not religious","Beyond high school","Black",NA,NA,NA,1,1,0,0,"Parent"
"1251",0,4,6,0,1,2,5,0,1,14,6,1,"Not disclosed","Beyond high school","Black",0,0,0,1,1,1,1,"Parent"
"1252",NA,6,6,1,1,5,4,1,0,14,5,1,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"1253",NA,2,NA,0,NA,4,NA,0,NA,17,1,1,"Catholic","Less than 12th grade","Hispanic",NA,NA,NA,1,0,0,0,"Parent"
